Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Funding Account ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Submission ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Transaction Date,Current Dollar Amount,Constant Dollar Amount,aid_type_id,aid_type_name,activity_budget_amount,submission_activity_id
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,122,Basic Health,12261,Health education,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,4,Technical Assistance,203755,76,National Health Technical Assistance Program (NHTAP),"The National Health Technical Assistance Program (NHTAP) will target policy, mid-level and service delivery agents/actors with a range of technical activities (TA). The program will build on the legacy of previous USAID TA programs, while exploring innovative and evidence-based approaches to strengthening care seeking, access to and quality of proven health and nutrition interventions. NHTAP will also enhance the resilience and sustainability of the national health system through improved performance and engagement of the public and private health sectors.",72030620CA00006,,2025-07-09,3,Disbursements,2024,01JUL2024,-100000,-97399,11,Technical Cooperation - Donor country personnel,117000000,65255
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13010,Population policy and administrative management,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,204451,76,Urban Health Initiative,Urban Health Initiative,72030620CA00007,,2025-10-13,2,Obligations,2023,01SEP2023,100000,100000,8,Project-type interventions - not Investment Related,104000000,65951
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13010,Population policy and administrative management,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,204451,76,Urban Health Initiative,Urban Health Initiative,72030620CA00007,,2025-10-13,2,Obligations,2024,01SEP2024,403687,393187,8,Project-type interventions - not Investment Related,104000000,65951
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13010,Population policy and administrative management,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,203755,76,National Health Technical Assistance Program (NHTAP),"The National Health Technical Assistance Program (NHTAP) will target policy, mid-level and service delivery agents/actors with a range of technical activities (TA). The program will build on the legacy of previous USAID TA programs, while exploring innovative and evidence-based approaches to strengthening care seeking, access to and quality of proven health and nutrition interventions. NHTAP will also enhance the resilience and sustainability of the national health system through improved performance and engagement of the public and private health sectors.",72030620CA00006,,2025-07-09,2,Obligations,2023,01SEP2023,1250000,1250000,11,Technical Cooperation - Donor country personnel,117000000,65255
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13010,Population policy and administrative management,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,203755,76,National Health Technical Assistance Program (NHTAP),"The National Health Technical Assistance Program (NHTAP) will target policy, mid-level and service delivery agents/actors with a range of technical activities (TA). The program will build on the legacy of previous USAID TA programs, while exploring innovative and evidence-based approaches to strengthening care seeking, access to and quality of proven health and nutrition interventions. NHTAP will also enhance the resilience and sustainability of the national health system through improved performance and engagement of the public and private health sectors.",72030620CA00006,,2025-07-09,2,Obligations,2024,01SEP2024,250000,243497,11,Technical Cooperation - Donor country personnel,117000000,65255
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13010,Population policy and administrative management,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,203755,76,National Health Technical Assistance Program (NHTAP),"The National Health Technical Assistance Program (NHTAP) will target policy, mid-level and service delivery agents/actors with a range of technical activities (TA). The program will build on the legacy of previous USAID TA programs, while exploring innovative and evidence-based approaches to strengthening care seeking, access to and quality of proven health and nutrition interventions. NHTAP will also enhance the resilience and sustainability of the national health system through improved performance and engagement of the public and private health sectors.",72030620CA00006,,2025-07-09,3,Disbursements,2024,01JAN2024,1144239,1114475,11,Technical Cooperation - Donor country personnel,117000000,65255
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13010,Population policy and administrative management,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,203755,76,National Health Technical Assistance Program (NHTAP),"The National Health Technical Assistance Program (NHTAP) will target policy, mid-level and service delivery agents/actors with a range of technical activities (TA). The program will build on the legacy of previous USAID TA programs, while exploring innovative and evidence-based approaches to strengthening care seeking, access to and quality of proven health and nutrition interventions. NHTAP will also enhance the resilience and sustainability of the national health system through improved performance and engagement of the public and private health sectors.",72030620CA00006,,2025-07-09,3,Disbursements,2024,01JUL2024,105762,103011,11,Technical Cooperation - Donor country personnel,117000000,65255
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,204451,76,Urban Health Initiative,Urban Health Initiative,72030620CA00007,,2025-10-13,2,Obligations,2022,01SEP2022,2837012,2966796,8,Project-type interventions - not Investment Related,104000000,65951
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,204451,76,Urban Health Initiative,Urban Health Initiative,72030620CA00007,,2025-10-13,2,Obligations,2023,01SEP2023,450000,450000,8,Project-type interventions - not Investment Related,104000000,65951
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,204451,76,Urban Health Initiative,Urban Health Initiative,72030620CA00007,,2025-10-13,2,Obligations,2024,01SEP2024,250000,243497,8,Project-type interventions - not Investment Related,104000000,65951
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,204451,76,Urban Health Initiative,Urban Health Initiative,72030620CA00007,,2025-10-13,3,Disbursements,2023,01OCT2022,2157,2157,8,Project-type interventions - not Investment Related,104000000,65951
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,204451,76,Urban Health Initiative,Urban Health Initiative,72030620CA00007,,2025-10-13,3,Disbursements,2023,01NOV2022,183406,183406,8,Project-type interventions - not Investment Related,104000000,65951
